Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0500000US39061,39061,"Hamilton County, Ohio",802481,*****
0500000US39063,39063,"Hancock County, Ohio",75239,*****
0500000US39065,39065,"Hardin County, Ohio",31886,*****
0500000US39067,39067,"Harrison County, Ohio",15766,*****
0500000US39069,39069,"Henry County, Ohio",28164,*****
0500000US39071,39071,"Highland County, Ohio",43395,*****
0500000US39073,39073,"Hocking County, Ohio",29268,*****
0500000US39075,39075,"Holmes County, Ohio",42841,*****
0500000US39077,39077,"Huron County, Ohio",59390,*****
0500000US39079,39079,"Jackson County, Ohio",33034,*****
0500000US39081,39081,"Jefferson County, Ohio",68928,*****
0500000US39083,39083,"Knox County, Ohio",60925,*****
0500000US39085,39085,"Lake County, Ohio",229850,*****
0500000US39087,39087,"Lawrence County, Ohio",62309,*****
0500000US39089,39089,"Licking County, Ohio",167065,*****
0500000US39091,39091,"Logan County, Ohio",45678,*****
0500000US39093,39093,"Lorain County, Ohio",301720,*****
0500000US39095,39095,"Lucas County, Ohio",439511,*****
0500000US39097,39097,"Madison County, Ohio",43221,*****
0500000US39099,39099,"Mahoning County, Ohio",237033,*****
0500000US39101,39101,"Marion County, Ohio",66323,*****
0500000US39103,39103,"Medina County, Ohio",173252,*****
0500000US39105,39105,"Meigs County, Ohio",23659,*****
0500000US39107,39107,"Mercer County, Ohio",40811,*****
0500000US39109,39109,"Miami County, Ohio",102867,*****
0500000US39111,39111,"Monroe County, Ohio",14646,*****
0500000US39113,39113,"Montgomery County, Ohio",536433,*****
0500000US39115,39115,"Morgan County, Ohio",15008,*****
0500000US39117,39117,"Morrow County, Ohio",34932,*****
0500000US39119,39119,"Muskingum County, Ohio",85872,*****
0500000US39121,39121,"Noble County, Ohio",14639,*****
0500000US39123,39123,"Ottawa County, Ohio",41372,*****
0500000US39125,39125,"Paulding County, Ohio",19441,*****
0500000US39127,39127,"Perry County, Ohio",36051,*****
0500000US39129,39129,"Pickaway County, Ohio",55949,*****
0500000US39131,39131,"Pike County, Ohio",28587,*****
0500000US39133,39133,"Portage County, Ohio",163387,*****
0500000US39135,39135,"Preble County, Ohio",42050,*****
0500000US39137,39137,"Putnam County, Ohio",34339,*****
0500000US39139,39139,"Richland County, Ohio",123387,*****
0500000US39141,39141,"Ross County, Ohio",77802,*****
0500000US39143,39143,"Sandusky County, Ohio",60619,*****
0500000US39145,39145,"Scioto County, Ohio",78952,*****
0500000US39147,39147,"Seneca County, Ohio",56376,*****
0500000US39149,39149,"Shelby County, Ohio",49317,*****
0500000US39151,39151,"Stark County, Ohio",375348,*****
0500000US39153,39153,"Summit County, Ohio",541592,*****
0500000US39155,39155,"Trumbull County, Ohio",208792,*****
0500000US39157,39157,"Tuscarawas County, Ohio",92528,*****
0500000US39159,39159,"Union County, Ohio",52683,*****
0500000US39161,39161,"Van Wert County, Ohio",28685,*****
0500000US39163,39163,"Vinton County, Ohio",13365,*****
0500000US39165,39165,"Warren County, Ohio",215274,*****
0500000US39167,39167,"Washington County, Ohio",61600,*****
0500000US39169,39169,"Wayne County, Ohio",114750,*****
0500000US39171,39171,"Williams County, Ohio",37623,*****
0500000US39173,39173,"Wood County, Ohio",127325,*****
0500000US39175,39175,"Wyandot County, Ohio",22582,*****
0500000US40001,40001,"Adair County, Oklahoma",22427,*****
0500000US40003,40003,"Alfalfa County, Oklahoma",5674,*****
0500000US40005,40005,"Atoka County, Oklahoma",14070,*****
0500000US40007,40007,"Beaver County, Oklahoma",5605,*****
0500000US40009,40009,"Beckham County, Oklahoma",22715,*****
0500000US40011,40011,"Blaine County, Oklahoma",10198,*****
0500000US40013,40013,"Bryan County, Oklahoma",43079,*****
0500000US40015,40015,"Caddo County, Oklahoma",29605,*****
0500000US40017,40017,"Canadian County, Oklahoma",119546,*****
0500000US40019,40019,"Carter County, Oklahoma",47904,*****
0500000US40021,40021,"Cherokee County, Oklahoma",47488,*****
0500000US40023,40023,"Choctaw County, Oklahoma",15167,*****
0500000US40025,40025,"Cimarron County, Oklahoma",2432,*****
0500000US40027,40027,"Cleveland County, Oklahoma",261047,*****
0500000US40029,40029,"Coal County, Oklahoma",5927,*****
0500000US40031,40031,"Comanche County, Oklahoma",124591,*****
0500000US40033,40033,"Cotton County, Oklahoma",6166,*****
0500000US40035,40035,"Craig County, Oklahoma",14869,*****
0500000US40037,40037,"Creek County, Oklahoma",70246,*****
0500000US40039,40039,"Custer County, Oklahoma",28092,*****
0500000US40041,40041,"Delaware County, Oklahoma",41394,*****
0500000US40043,40043,"Dewey County, Oklahoma",4800,*****
0500000US40045,40045,"Ellis County, Oklahoma",4120,*****
0500000US40047,40047,"Garfield County, Oklahoma",60956,*****
0500000US40049,40049,"Garvin County, Oklahoma",27410,*****
0500000US40051,40051,"Grady County, Oklahoma",52855,*****
0500000US40053,40053,"Grant County, Oklahoma",4522,*****
0500000US40055,40055,"Greer County, Oklahoma",6178,*****
0500000US40057,40057,"Harmon County, Oklahoma",2894,*****
0500000US40059,40059,"Harper County, Oklahoma",3710,*****
0500000US40061,40061,"Haskell County, Oklahoma",12849,*****
0500000US40063,40063,"Hughes County, Oklahoma",13838,*****
0500000US40065,40065,"Jackson County, Oklahoma",26280,*****
0500000US40067,40067,"Jefferson County, Oklahoma",6457,*****
0500000US40069,40069,"Johnston County, Oklahoma",10982,*****
0500000US40071,40071,"Kay County, Oklahoma",46122,*****
0500000US40073,40073,"Kingfisher County, Oklahoma",15069,*****
0500000US40075,40075,"Kiowa County, Oklahoma",9389,*****
0500000US40077,40077,"Latimer County, Oklahoma",11034,*****
0500000US40079,40079,"Le Flore County, Oklahoma",50062,*****
0500000US40081,40081,"Lincoln County, Oklahoma",34238,*****
0500000US40083,40083,"Logan County, Oklahoma",42871,*****
0500000US40085,40085,"Love County, Oklahoma",9496,*****
0500000US40087,40087,"McClain County, Oklahoma",35155,*****
0500000US40089,40089,"McCurtain County, Oklahoma",33143,*****
0500000US40091,40091,"McIntosh County, Oklahoma",20358,*****
0500000US40093,40093,"Major County, Oklahoma",7604,*****
0500000US40095,40095,"Marshall County, Oklahoma",15860,*****
0500000US40097,40097,"Mayes County, Oklahoma",41110,*****
0500000US40099,40099,"Murray County, Oklahoma",13571,*****
0500000US40101,40101,"Muskogee County, Oklahoma",70657,*****
0500000US40103,40103,"Noble County, Oklahoma",11529,*****
0500000US40105,40105,"Nowata County, Oklahoma",10580,*****
0500000US40107,40107,"Okfuskee County, Oklahoma",12268,*****
0500000US40109,40109,"Oklahoma County, Oklahoma",732118,*****
0500000US40111,40111,"Okmulgee County, Oklahoma",39747,*****
0500000US40113,40113,"Osage County, Oklahoma",47800,*****
0500000US40115,40115,"Ottawa County, Oklahoma",32029,*****
0500000US40117,40117,"Pawnee County, Oklahoma",16592,*****
0500000US40119,40119,"Payne County, Oklahoma",77897,*****
0500000US40121,40121,"Pittsburg County, Oklahoma",45417,*****
0500000US40123,40123,"Pontotoc County, Oklahoma",37700,*****
0500000US40125,40125,"Pottawatomie County, Oklahoma",70144,*****
0500000US40127,40127,"Pushmataha County, Oklahoma",11406,*****
0500000US40129,40129,"Roger Mills County, Oklahoma",3713,*****
0500000US40131,40131,"Rogers County, Oklahoma",87730,*****
0500000US40133,40133,"Seminole County, Oklahoma",25443,*****
0500000US40135,40135,"Sequoyah County, Oklahoma",41834,*****
0500000US40137,40137,"Stephens County, Oklahoma",44929,*****
0500000US40139,40139,"Texas County, Oklahoma",21157,*****
0500000US40141,40141,"Tillman County, Oklahoma",7898,*****
0500000US40143,40143,"Tulsa County, Oklahoma",609610,*****
0500000US40145,40145,"Wagoner County, Oklahoma",74077,*****
0500000US40147,40147,"Washington County, Oklahoma",51329,*****
0500000US40149,40149,"Washita County, Oklahoma",11631,*****
0500000US40151,40151,"Woods County, Oklahoma",8849,*****
0500000US40153,40153,"Woodward County, Oklahoma",20483,*****
0500000US41001,41001,"Baker County, Oregon",16055,*****
0500000US41003,41003,"Benton County, Oregon",85989,*****
0500000US41005,41005,"Clackamas County, Oregon",380532,*****
0500000US41007,41007,"Clatsop County, Oregon",37157,*****
0500000US41009,41009,"Columbia County, Oregon",49333,*****
0500000US41011,41011,"Coos County, Oregon",62753,*****
0500000US41013,41013,"Crook County, Oregon",20894,*****
0500000US41015,41015,"Curry County, Oregon",22361,*****
0500000US41017,41017,"Deschutes County, Oregon",160565,*****
0500000US41019,41019,"Douglas County, Oregon",107286,*****
0500000US41021,41021,"Gilliam County, Oregon",1915,*****
0500000US41023,41023,"Grant County, Oregon",7359,*****
0500000US41025,41025,"Harney County, Oregon",7314,*****
0500000US41027,41027,"Hood River County, Oregon",22427,*****
0500000US41029,41029,"Jackson County, Oregon",205117,*****
0500000US41031,41031,"Jefferson County, Oregon",21461,*****
0500000US41033,41033,"Josephine County, Oregon",82783,*****
0500000US41035,41035,"Klamath County, Oregon",66211,*****
0500000US41037,41037,"Lake County, Oregon",7862,*****
0500000US41039,41039,"Lane County, Oregon",353382,*****
0500000US41041,41041,"Lincoln County, Oregon",46070,*****
0500000US41043,41043,"Linn County, Oregon",117648,*****
0500000US41045,41045,"Malheur County, Oregon",30898,*****
0500000US41047,41047,"Marion County, Oregon",318441,*****
0500000US41049,41049,"Morrow County, Oregon",11218,*****
0500000US41051,41051,"Multnomah County, Oregon",747641,*****
0500000US41053,41053,"Polk County, Oregon",75930,*****
0500000US41055,41055,"Sherman County, Oregon",1865,89
0500000US41057,41057,"Tillamook County, Oregon",25300,*****
0500000US41059,41059,"Umatilla County, Oregon",76306,*****
0500000US41061,41061,"Union County, Oregon",25741,*****
0500000US41063,41063,"Wallowa County, Oregon",6924,*****
0500000US41065,41065,"Wasco County, Oregon",25281,*****
0500000US41067,41067,"Washington County, Oregon",539608,*****
0500000US41069,41069,"Wheeler County, Oregon",1292,89
0500000US41071,41071,"Yamhill County, Oregon",99802,*****
0500000US42001,42001,"Adams County, Pennsylvania",101496,*****
0500000US42003,42003,"Allegheny County, Pennsylvania",1226933,*****
0500000US42005,42005,"Armstrong County, Pennsylvania",68614,*****
0500000US42007,42007,"Beaver County, Pennsylvania",170382,*****
0500000US42009,42009,"Bedford County, Pennsylvania",49490,*****
0500000US42011,42011,"Berks County, Pennsylvania",412078,*****
0500000US42013,42013,"Blair County, Pennsylvania",126940,*****
0500000US42015,42015,"Bradford County, Pennsylvania",62624,*****
0500000US42017,42017,"Bucks County, Pennsylvania",625977,*****
0500000US42019,42019,"Butler County, Pennsylvania",184535,*****
0500000US42021,42021,"Cambria County, Pennsylvania",142448,*****
0500000US42023,42023,"Cameron County, Pennsylvania",5000,*****
0500000US42025,42025,"Carbon County, Pennsylvania",65074,*****
0500000US42027,42027,"Centre County, Pennsylvania",154460,*****
0500000US42029,42029,"Chester County, Pennsylvania",503075,*****
0500000US42031,42031,"Clarion County, Pennsylvania",39720,*****
0500000US42033,42033,"Clearfield County, Pennsylvania",81536,*****
0500000US42035,42035,"Clinton County, Pennsylvania",39501,*****
0500000US42037,42037,"Columbia County, Pennsylvania",67021,*****
0500000US42039,42039,"Crawford County, Pennsylvania",88173,*****
0500000US42041,42041,"Cumberland County, Pennsylvania",237449,*****
0500000US42043,42043,"Dauphin County, Pennsylvania",269035,*****
0500000US42045,42045,"Delaware County, Pennsylvania",559771,*****
0500000US42047,42047,"Elk County, Pennsylvania",31799,*****
0500000US42049,42049,"Erie County, Pennsylvania",280518,*****
0500000US42051,42051,"Fayette County, Pennsylvania",136145,*****
0500000US42053,42053,"Forest County, Pennsylvania",7696,*****
0500000US42055,42055,"Franklin County, Pennsylvania",150594,*****
0500000US42057,42057,"Fulton County, Pennsylvania",14779,*****
0500000US42059,42059,"Greene County, Pennsylvania",38362,*****
0500000US42061,42061,"Huntingdon County, Pennsylvania",45874,*****
0500000US42063,42063,"Indiana County, Pennsylvania",88404,*****
0500000US42065,42065,"Jefferson County, Pennsylvania",45015,*****
0500000US42067,42067,"Juniata County, Pennsylvania",24737,*****
0500000US42069,42069,"Lackawanna County, Pennsylvania",214275,*****
0500000US42071,42071,"Lancaster County, Pennsylvania",523306,*****
0500000US42073,42073,"Lawrence County, Pennsylvania",90374,*****
0500000US42075,42075,"Lebanon County, Pennsylvania",134411,*****
0500000US42077,42077,"Lehigh County, Pennsylvania",352068,*****
0500000US42079,42079,"Luzerne County, Pennsylvania",320827,*****
0500000US42081,42081,"Lycoming County, Pennsylvania",116604,*****
0500000US42083,42083,"McKean County, Pennsylvania",43294,*****
0500000US42085,42085,"Mercer County, Pennsylvania",116059,*****
0500000US42087,42087,"Mifflin County, Pennsylvania",46698,*****
0500000US42089,42089,"Monroe County, Pennsylvania",168947,*****
0500000US42091,42091,"Montgomery County, Pennsylvania",804621,*****
0500000US42093,42093,"Montour County, Pennsylvania",18379,*****
0500000US42095,42095,"Northampton County, Pennsylvania",298439,*****
0500000US42097,42097,"Northumberland County, Pennsylvania",94444,*****
0500000US42099,42099,"Perry County, Pennsylvania",45808,*****
0500000US42101,42101,"Philadelphia County, Pennsylvania",1536704,*****
0500000US42103,42103,"Pike County, Pennsylvania",57179,*****
0500000US42105,42105,"Potter County, Pennsylvania",17487,*****
0500000US42107,42107,"Schuylkill County, Pennsylvania",147700,*****
0500000US42109,42109,"Snyder County, Pennsylvania",39711,*****
0500000US42111,42111,"Somerset County, Pennsylvania",77341,*****
0500000US42113,42113,"Sullivan County, Pennsylvania",6419,*****
0500000US42115,42115,"Susquehanna County, Pennsylvania",42948,*****
0500000US42117,42117,"Tioga County, Pennsylvania",42267,*****
0500000US42119,42119,"Union County, Pennsylvania",44932,*****
0500000US42121,42121,"Venango County, Pennsylvania",54590,*****
0500000US42123,42123,"Warren County, Pennsylvania",41429,*****
0500000US42125,42125,"Washington County, Pennsylvania",208047,*****
0500000US42127,42127,"Wayne County, Pennsylvania",52212,*****
0500000US42129,42129,"Westmoreland County, Pennsylvania",364090,*****
